avg_intensity,std_intensity,black_percentage,is_written
231.45934419483578,2.08289172972385,0.0,0
245.79249411483428,9.503276133389756,0.0014686476992680326,1
234.41884689833375,2.2934568086758502,0.0,0
230.53935083863612,2.5795134759159857,0.0,0
234.4185894223342,2.0774415285020718,0.0,0
230.48228392706073,2.96638096353947,0.0,0
228.539458311877,3.15617574759585,0.0,0
237.35911407566115,1.6184276932540977,0.0,0
243.83143126770148,9.471702862586097,0.0014820962224592637,1
235.04963321164527,9.171832949167756,0.0014603716849965057,1
241.27985848015595,1.4674846884227548,0.0,0
242.89229077776142,9.470484664938938,0.001474165042115717,1
240.29986241126272,1.3926225049353873,0.0,0
242.85494089546475,9.418627175032489,0.0014774984367528598,1
234.06720307499907,9.353483531681192,0.001476463934968919,1
237.0223354682385,9.091077743695182,0.0013976119101040939,1
233.06950932430942,9.265163087565556,0.0014783030492514805,1
248.73429005590907,9.496818887784071,0.0014393368153897083,1
230.48198150770588,2.4879046209193563,0.0,0
236.37969008625447,1.7435024449921601,0.0,0
220.69854572038108,3.214778703325535,0.0,0
233.4394591164895,2.047048108070586,0.0,0
230.15363029664914,9.216020338477328,0.001478762827822121,1
230.16617455033656,9.091043326901852,0.001423244565417295,1
237.34066454095708,1.439514200231155,0.0,0
216.80065748335602,3.6907967578286747,0.0,0
226.56152894765881,2.9234450526793148,0.0,0
244.20027184407988,0.8430729560752993,0.0,0
228.21166009949607,9.053221855660906,0.0014239342332732555,1
230.13357061739066,9.407989254925761,0.0014771536028248796,1
222.30561883896715,9.256549295778681,0.0014807168867473424,1
235.03122126383934,9.270350561786694,0.001458187736785964,1
237.98048722735132,9.368160380382648,0.0014794524956780815,1
219.7011432394159,3.21026381191764,0.0,0
232.1089985562953,9.209125292103248,0.0014779582153235003,1
236.38050400926915,1.5407387489975106,0.0,0
229.5009928918233,2.496849437884521,0.0,0
215.80020356696215,4.556420620720979,0.0,0
233.08773402729247,9.397122829547325,0.0014795674403207414,1
229.49992448136976,2.3570309797970532,0.0,0
245.21878103505352,0.8876219675790661,0.0,0
220.34775685529848,9.051026948142665,0.0014732454849744362,1
232.13820346121307,9.085092194376852,0.0014361183653952257,1
235.37990848107552,2.006083135138558,0.0,0
240.9162097233972,9.429529520062797,0.0014804869974620223,1
222.65946684076948,3.8449031680833277,0.0,0
231.1318096654651,9.309228394400735,0.001481291609960643,1
232.44098868484937,2.1534607864899304,0.0,0
224.28481937598852,9.114133956752765,0.0014689925331960129,1
209.62414446702468,9.331867553923827,0.001482441056387244,1
240.2995920614632,1.3489135041690956,0.0,0
237.00004517324456,9.46599109079761,0.0014806019421046825,1
221.69879250652886,2.985765811444459,0.0,0
209.5962170568654,8.979008885451512,0.0014255434582704969,1
236.00469307481518,9.272298537521761,0.0014779582153235003,1
221.36375944844963,9.297466327007799,0.0014850847831684262,1
221.68058171184757,3.8111725706107786,0.0,0
235.4002573610549,2.4021442545543987,0.0,0
242.26000512653107,1.3201219666436979,0.0,0
228.52260754220768,3.382011364804871,0.0,0
248.1590875234487,0.7066452259807622,0.0,0
218.7215077518667,4.12635235489799,0.0,0
208.9582983135322,4.520592505573725,0.0,0
215.79984746845918,3.5677971739207104,0.0,0
223.66051111284804,3.638352458529828,0.0,0
230.48231542189282,2.607531114185293,0.0,0
244.22014243940117,1.1284966136070382,0.0,0
222.33091148802737,9.027885853528508,0.0014517508367969986,1
221.680988156104,3.733908903289026,0.0,0
213.83934348217898,4.433506663164848,0.0,0
230.16492521701548,9.313318646081564,0.0014284170743369992,1
220.3684465461434,9.288501506547156,0.0014800272188913819,1
239.31959300400928,1.519618847157629,0.0,0
234.04009464541878,9.191972847941425,0.0014235893993452752,1
219.73997487310112,3.4852044185909254,0.0,0
232.08903244197595,9.483759202948038,0.0014820962224592637,1
222.6756458739471,3.732528282508504,0.0,0
236.04328366958472,9.267180521763374,0.0014783030492514805,1
228.17681014823262,9.237571758425362,0.0014809467760326627,1
224.27932421745686,8.820396691541674,0.001408761540442123,1
237.01628558686136,9.090943692821464,0.0014224399529186743,1
228.19476185768934,9.130049755891564,0.0014823261117445838,1
208.93928991797551,4.649966634755468,0.0,0
238.3399688959797,1.5903575168614559,0.0,0
241.28044228399602,1.8267156941344866,0.0,0
221.344457024497,9.193129891035657,0.0014797973296060618,1
237.02011243884945,9.31740202347191,0.0014856595063817265,1
223.6588029205135,2.8415724997904563,0.0,0
217.43230392742856,9.466497349959477,0.0014769237135395592,1
217.41969863813588,9.134287887740857,0.001454509508220841,1
232.45929246974657,2.2076423492830415,0.0,0
233.45961730330671,2.067543286110632,0.0,0
216.4714592452275,9.1589154169406,0.0014815214992459631,1
229.1548173299739,9.286744822016043,0.0014827858903152242,1
216.48206093445395,9.050977959074524,0.0014373827564644866,1
240.2608610043403,1.4413498882405833,0.0,0
205.71178584893516,9.22883607662661,0.001472785706403796,1
230.15843486776768,8.860357618314424,0.0013787609887078384,1
244.2197913984625,0.894025364296403,0.0,0
234.06663881174825,9.333635799881177,0.0014809467760326627,1
240.29950539320262,1.486839384160264,0.0,0
250.0998793081252,0.4639924097063646,0.0,0
239.9175123910325,9.409671230564902,0.0014860043403097068,1
219.7402076360025,3.907792467101565,0.0,0
214.8401941874793,4.590594096035091,0.0,0
226.23850840935006,9.121598003502429,0.0014832456688858647,1
220.68050113565306,3.312160366212983,0.0,0
236.3615636609409,2.131435967196903,0.0,0
235.43739723948946,2.667140674619666,0.0,0
216.48508995567735,9.25802950485617,0.0014260032368411373,1
224.59980482399678,3.534402444880689,0.0,0
226.22923030768382,9.08673105840053,0.0014358884761099054,1
243.24000625298856,1.0480084470974753,0.0,0
215.4959163616802,9.121617972195338,0.0014811766653179828,1
218.42918674366425,9.175181992221685,0.0014796823849634016,1
250.0997652830397,0.576366409682152,0.0,0
215.46517108360612,8.926616638715135,0.0014393368153897083,1
226.21840436145953,9.185750478150714,0.001481291609960643,1
222.65870728657077,3.6076538501574493,0.0,0
234.40097691451797,1.7892294402552404,0.0,0
219.70035276510833,3.140498821104464,0.0,0
224.6193187460919,3.7983570722600657,0.0,0
223.31446900172878,8.95950697736251,0.0014265779600544377,1
234.06620857395077,9.231314873433057,0.0014792226063927612,1
237.96141319840365,9.375165864873827,0.0014774984367528598,1
222.3262491034318,9.034182964093791,0.001482670945672564,1
216.47332065877075,9.076154255570975,0.0014786478831794608,1
242.2601986933093,1.0760681871836468,0.0,0
225.25926568764484,9.077311071454226,0.0014815214992459631,1
234.0923971015559,9.293285611895406,0.0014565785117887226,1
228.55679230882407,3.5024873692738763,0.0,0
215.4803236611248,9.21461348900914,0.0014563486225034024,1
224.2673680205613,9.01926455925004,0.00146577408320153,1
211.90123829863538,4.5740535529329,0.0,0
244.84342999411484,9.351508015238753,0.0014272676279103984,1
234.4010223176518,2.0932707287846024,0.0,0
237.3798469856917,1.7746543298183999,0.0,0
212.8370284970758,4.3456631880433605,0.0,0
244.8301719341965,9.516487363312182,0.0014829008349578842,1
225.5978377763269,2.9911188967320417,0.0,0
222.6389048534226,3.1944831968395433,0.0,0
242.8566190872476,9.4173409060792,0.0014660039724868504,1
210.91971932817154,4.668556004042678,0.0,0
218.42334031430462,8.979828797729546,0.0014191065582815315,1
232.11300908982236,9.1448356216143,0.0014665786957001508,1
212.8775739553831,4.484663451338625,0.0,0
216.79813858645676,3.855194296577434,0.0,0
216.4551027375216,9.081583911681834,0.0014816364438886233,1
207.66905540791555,9.167382204823072,0.001475199543899658,1
236.3603554778019,1.6957905313314139,0.0,0
230.17361894011844,8.955655720614136,0.0013877266708353258,1
246.80616597546623,9.588794076576935,0.0014829008349578842,1
220.34779202835915,9.618844005583815,0.0014804869974620223,1
217.75824566888588,4.0276349408191265,0.0,0
245.18049331941737,1.0222759275299749,0.0,0
240.31968323555375,1.6398381078667277,0.0,0
217.77878639147386,3.9618465989298732,0.0,0
209.93886404807444,4.394854028365221,0.0,0
213.83913370820613,3.7068387771126194,0.0,0
211.87984825008277,3.9027774566615094,0.0,0
229.5215548791702,2.6758989812319394,0.0,0
229.17368606778976,9.21861343878647,0.0014830157796005443,1
229.19238319325413,9.196296682004116,0.0014816364438886233,1
214.80098473075367,3.947262993335459,0.0,0
224.26165504193182,9.140085623609513,0.0014855445617390664,1
220.6807630944937,3.7358862255515253,0.0,0
220.36697709383162,9.350140754600613,0.0014803720528193621,1
210.56094433920623,9.212328344380284,0.0014823261117445838,1
234.4001236804355,1.672641461936106,0.0,0
240.2811359749145,1.8324750621239478,0.0,0
239.3002729935263,1.5190821854436323,0.0,0
214.81752066704675,4.44765823238754,0.0,0
218.43750908062677,9.474343820634127,0.00144152076360025,1
231.47945410490308,2.12261848659744,0.0,0
253.03994452771545,0.19785229034478277,0.0,0
212.53883094401735,9.323807158335997,0.001478762827822121,1
223.28411246643617,9.124754965222102,0.0014822111671019236,1
237.01434589601647,9.136174805596168,0.00142933663147828,1
232.10810083863612,9.303185879771208,0.0014817513885312834,1
229.52056681502188,2.6427082383182774,0.0,0
233.09673729631808,8.83043784630175,0.0013633584065913856,1
234.4003295462905,1.6738750675180503,0.0,0
237.360541688123,1.6216080726539484,0.0,0
231.13152437286203,9.299683253025528,0.0014810617206753227,1
233.09134662246663,9.167033033014642,0.0014726707617611359,1
226.57967686762055,2.6744715743042065,0.0,0
230.13317957571633,9.179440393276678,0.0014797973296060618,1
213.53588767149742,9.214442388444224,0.001480142163534042,1
215.79858687056313,4.134032095121518,0.0,0
234.42130177106705,2.6791357921280796,0.0,0
223.3051574511715,9.489582303331977,0.0014822111671019236,1
223.6413317946077,2.895511448105206,0.0,0
221.70047564093133,3.758767372010404,0.0,0
236.36051858424983,1.5016485514143851,0.0,0
250.71051628535696,9.580208364829165,0.001442440320741531,1
208.60731944495532,9.319512150183028,0.00147784327068084,1
215.4377373606871,9.133777743371525,0.0014796823849634016,1
229.51843355739877,2.378924496536224,0.0,0
214.47476447842718,9.450804943530033,0.0014834755581711848,1
234.4181510234671,2.289599681829805,0.0,0
219.39169260584103,9.216091938696456,0.001478992717107441,1
210.8815781669548,4.231762438715829,0.0,0
233.0876487383676,9.237052379209102,0.0014816364438886233,1
247.17985583642917,0.7519271775013585,0.0,0
212.52050750358626,9.30413492259638,0.0014784179938941405,1
232.47833764758892,2.018456887596331,0.0,0
221.70114668775517,3.7581079902994845,0.0,0
228.52028841909737,2.336009715057172,0.0,0
214.52807660830544,9.059648709975898,0.0014322102475447824,1
237.99889618659654,9.31595652709095,0.0014807168867473424,1
213.8211601592673,4.2532238673497345,0.0,0
218.75863671056018,3.9319723885552564,0.0,0
236.36073031228162,1.8297438793798622,0.0,0
242.2601736353772,1.1635786390322813,0.0,0
232.12077291076616,9.105968014486153,0.0014299113546915804,1
226.2515681897598,8.977689242219718,0.0014272676279103984,1
244.8302034290286,9.503664436258898,0.0014791076617501012,1
229.50072840420054,2.4662815929147475,0.0,0
226.251584856733,9.124281376519264,0.0014271526832677383,1
224.61963288980027,2.997877670872877,0.0,0
220.69939504634567,3.0488561205258646,0.0,0
226.22264283021298,9.239309733053055,0.0014677281421267517,1
234.42097521333724,2.424865039907695,0.0,0
246.17934168904256,0.8014565747799072,0.0,0
210.91880988615884,4.160856359827297,0.0,0
225.61977507632324,4.0636280939488625,0.0,0
220.3749954022143,9.07627950269306,0.0014469231618052746,1
232.4799291711112,2.586157658611258,0.0,0
208.6555313660941,9.062750617518585,0.0014261181814837975,1
212.82165798451464,4.330706955435204,0.0,0
236.40037644370472,1.9677198682325694,0.0,0
216.4545633023136,9.154572378244923,0.0014811766653179828,1
219.70294373229854,3.6966428298195497,0.0,0
239.31957461286643,1.3732422013392647,0.0,0
241.27986790561667,1.5707704645624647,0.0,0
233.4396595799463,2.580467158666785,0.0,0
224.6202612921617,3.0184283397572695,0.0,0
238.95765347408687,9.415264194735759,0.0014843951153124654,1
234.0884832364733,9.275715684589343,0.0014671534189134514,1
224.26367358480155,9.305611009858154,0.001476578879611579,1
240.29970516699157,1.2749001179268922,0.0,0
219.72035301798653,3.633787296918307,0.0,0
209.58272565932248,9.349419738629168,0.0014834755581711848,1
232.48097631680582,2.829653255094202,0.0,0
243.24013315187406,1.2986048592332113,0.0,0
226.55984937654026,2.9394044287362524,0.0,0
224.26150262533565,9.137280895403666,0.0014794524956780815,1
231.1101973139736,9.221646094027342,0.001483820392099165,1
231.13677527402803,9.226167349757345,0.0014638200242763086,1
243.85074886434694,9.482984110931572,0.0014830157796005443,1
218.41029306286092,9.240291648101433,0.0014804869974620223,1
228.1866725135175,9.112238745958486,0.0014360034207525655,1
241.87493091826977,9.421760974828963,0.0014817513885312834,1
242.24050488284843,1.1059580726850526,0.0,0
243.84283423603193,9.340666699898842,0.0014373827564644866,1
229.1756715066024,9.142056970240455,0.0014748547099716776,1
211.56224367344686,9.386386566252774,0.0014786478831794608,1
223.30440582815316,9.191767841795638,0.0014796823849634016,1
226.56153549950344,2.6996460203476818,0.0,0
229.5189757512782,2.184373889289126,0.0,0
240.91540384650753,9.493038316476325,0.0014833606135285246,1
224.64008200150806,2.955101152461922,0.0,0
235.38051780262626,1.7454346548923974,0.0,0
250.10005413892668,0.42034231322859833,0.0,0
237.378592709751,1.9977847297328069,0.0,0
219.70045679000992,4.503607802563889,0.0,0
237.03596399474014,9.194242213770954,0.0014206008386361128,1
219.40364535439733,9.228659643507607,0.001424394011843896,1
248.72721153492478,9.602468918846924,0.0014672683635561113,1
240.91062720693714,9.24618371581669,0.0014218652297053739,1
230.13268807242432,9.189410896136588,0.0014839353367418252,1
233.07817155258027,9.062029550856915,0.0014357735314672454,1
226.26818987475633,9.128425494498012,0.0014435897671681319,1
245.21975289200722,0.9151730023891484,0.0,0
240.9299016993416,9.250622649531614,0.0014211755618494133,1
212.8403213162541,4.696404588598788,0.0,0
220.72125257476,4.044943248354902,0.0,0
211.60543136425497,9.435746557135309,0.001459337183212565,1
235.04522347537426,9.229129588134173,0.0014802571081767022,1
249.1199654246515,0.48493062791389063,0.0,0
222.6601914517968,4.221273733923899,0.0,0
232.0905616655019,9.23134089352354,0.0014774984367528598,1
223.64022096958104,2.8350886477987056,0.0,0
206.00255131128847,4.864162176181364,0.0,0
235.3996082686578,2.0846198133859257,0.0,0
232.45908740850408,2.1713844369203907,0.0,0
209.6030678725126,9.27441390829716,0.0014834755581711848,1
240.93587238385993,9.400485596797328,0.001481406554603303,1
225.2525103909957,9.129917790145402,0.0014343941957553241,1
235.40090898223414,2.0124072614327804,0.0,0
222.32332203810645,9.13990552822729,0.0014811766653179828,1
241.29995620609114,1.6032741378439035,0.0,0
227.56091089031523,2.622405772881442,0.0,0
215.8007369101041,4.522179683644122,0.0,0
219.75817428826278,3.5425157158178893,0.0,0
237.35948316290873,1.6892729988709603,0.0,0
220.36667272041785,9.355526084477415,0.0014816364438886233,1
233.11689950619783,9.101937261430233,0.0014384172582484276,1
229.52155453433627,2.548893507275796,0.0,0
250.70077507172545,9.701925607844942,0.0014802571081767022,1
201.7950273798139,9.379808252383768,0.0014807168867473424,1
233.0892804925148,9.294415473855516,0.0014768087688968993,1
226.26990473388017,9.498194865704304,0.00142933663147828,1
246.1801921644536,0.8969449256130052,0.0,0
248.1403102815684,0.852598447093736,0.0,0
245.78907715544193,9.541997047463482,0.0014865790635230074,1
236.3603560525251,1.7961260205921987,0.0,0
220.36843654595947,9.379438007251997,0.0014800272188913819,1
232.12986319288632,9.272973081977169,0.001478992717107441,1
234.07783522455586,9.271352421789352,0.0014371528671791665,1
222.32272605013426,9.45827656656466,0.001482670945672564,1
224.27905789071983,9.349321035418631,0.0014770386581822194,1
234.06698663423694,9.30992871907381,0.0014827858903152242,1
216.43366613638872,9.386208072753076,0.0014804869974620223,1
211.87913904163756,4.534845288503161,0.0,0
235.42049497462023,1.7744117254224712,0.0,0
216.77879225365064,4.178679130569708,0.0,0
218.74033625905764,3.9047096161397787,0.0,0
217.79988608985911,3.5636923069762094,0.0,0
213.51138791058227,9.261959756309986,0.0014286469636223195,1
237.96113813587377,9.335241930838235,0.001478762827822121,1
230.17257167947918,9.27123437283292,0.0014785329385368006,1
223.32303973406408,9.390190241895874,0.0014820962224592637,1
235.41930621712584,1.920957661102145,0.0,0
237.37899490105565,1.9495440970966926,0.0,0
209.9187906904035,4.688468000283615,0.0,0
250.10027356824952,0.5779530261367684,0.0,0
224.59955125611506,3.4346197920083483,0.0,0
247.7461577454298,9.596472075830926,0.0014815214992459631,1
221.65990512469196,3.9559120317278302,0.0,0
244.20085748703426,0.9140556135632895,0.0,0
214.50191428807886,9.158667618240573,0.0014410609850296098,1
211.88287232868652,4.710039819193379,0.0,0
219.70252728785817,4.366612495951686,0.0,0
243.2396627983963,1.203770236450639,0.0,0
233.08897290065104,9.283971834255885,0.001482441056387244,1
215.4968908623607,9.348230591734957,0.0014809467760326627,1
221.34560693070216,9.204501120646349,0.0014834755581711848,1
244.82403262588738,9.332900857045447,0.001430256188619561,1
231.44008085206164,2.235889054037852,0.0,0
242.2600178853864,1.3355840474883516,0.0,0
237.9833737172178,9.283810512117874,0.0014730155956891161,1
231.14954930205613,9.409236428946864,0.0014803720528193621,1
237.99738811288483,9.328130573042705,0.0014841652260271453,1
241.2799407805201,1.7025378219876244,0.0,0
236.02257248409165,9.294431815453136,0.0014797973296060618,1
221.3446911667341,9.136844620677865,0.0014809467760326627,1
239.3391792262846,1.5961128375753495,0.0,0
223.3217847684555,9.430729140445417,0.0014794524956780815,1
235.02566817320778,9.349380880685834,0.0014780731599661602,1
224.61981519200353,3.110058828460352,0.0,0
208.93957647496964,4.5026950262571015,0.0,0
237.02231776676354,9.411163113275357,0.0014833606135285246,1
220.68051699801376,3.2876997703528668,0.0,0
233.42001829918712,2.805145508297912,0.0,0
247.17940410398353,0.8932897408350261,0.0,0
241.2607316916173,1.16812042596764,0.0,0
242.25970741990656,1.0927630139347848,0.0,0
224.6402448780667,3.064496296281301,0.0,0
220.38768758965682,9.108333959618392,0.0014817513885312834,1
228.52030485618127,2.5784950825493858,0.0,0
229.49969102880053,2.41221527828992,0.0,0
226.56135158807518,2.521504133494774,0.0,0
242.9113050354949,9.478063332883295,0.0014815214992459631,1
231.47906639662338,1.9682376569718742,0.0,0
224.59919619211388,2.8472204159763477,0.0,0
240.93538984625005,9.395096701199382,0.0014800272188913819,1
216.4541092709751,9.32220603767814,0.0014809467760326627,1
233.42250960937213,2.324920722519747,0.0,0
248.1397850994961,0.753012566234387,0.0,0
237.00226866241218,9.318662896907348,0.0014822111671019236,1
224.27090992478023,8.963018531626554,0.0014431299885974914,1
215.78063470132784,3.784628659376607,0.0,0
212.89940975925995,4.18643708788317,0.0,0
221.68145437157466,2.926215432944235,0.0,0
221.70058587284365,3.74916002249126,0.0,0
228.53839541876633,2.4806261534731378,0.0,0
217.41871264299112,9.27632690063261,0.0014664637510574908,1
231.15020356696215,9.276558503168193,0.001481291609960643,1
240.31888080700335,1.3773871896113252,0.0,0
218.4307353928348,9.14848424687539,0.0014799122742487217,1
207.65000287361607,9.36938029419371,0.0014800272188913819,1
240.91625616103283,9.38072913035575,0.0014771536028248796,1
227.22042026060248,9.116995810008243,0.0014662338617721705,1
236.02369963125759,9.378100684742265,0.0014833606135285246,1
239.31924288262772,2.101972961413643,0.0,0
219.3877273605032,9.102326111853328,0.0014811766653179828,1
236.98199104811124,9.379780946722642,0.0014833606135285246,1
244.2010077196822,0.9556463713122325,0.0,0
230.17073130080553,9.243661631229465,0.0014795674403207414,1
236.02550989443483,9.37891607582306,0.001474165042115717,1
231.48063102309928,2.3841918482151736,0.0,0
229.5187139073822,2.5552986184071544,0.0,0
214.51427991779158,9.1632897552325,0.001478992717107441,1
226.59948734689374,2.703279331390063,0.0,0
237.3592675267591,1.9977663034436013,0.0,0
224.2810497664325,9.1602575017732,0.0014795674403207414,1
210.58756161032846,9.2822829369708,0.0014515209475116785,1
220.6985404329275,3.52881037990694,0.0,0
217.4291419152536,9.37353797558995,0.0014843951153124654,1
237.34000383915105,1.438682105775498,0.0,0
228.16326369220585,9.069627137388153,0.0014519807260823187,1
216.48581663570823,8.952539674001633,0.001428072240409019,1
235.3802140039357,1.8875449234115538,0.0,0
226.59920446812814,2.9098761492543983,0.0,0
227.58084964780963,3.4108287572138716,0.0,0
219.69969654614337,3.305400904387335,0.0,0
233.099837238386,9.085952447209143,0.001431865413616802,1
220.70239579118697,3.062893010667039,0.0,0
220.3723621353956,8.96881761299483,0.0014573831242873433,1
239.30052207856696,1.7352499771395498,0.0,0
223.28181817136866,9.431729830132667,0.0014822111671019236,1
226.56111434233273,2.407681813713904,0.0,0
236.39946550741163,2.154619306484165,0.0,0
241.898542846765,9.394356812800618,0.0014634751903483284,1
224.6005839187847,3.137539992854891,0.0,0
210.91842056865414,4.787709436482698,0.0,0
234.39986172159487,2.161241666002753,0.0,0
222.6802042336411,3.507057467277571,0.0,0
239.9178761908265,9.383066088373802,0.0014811766653179828,1
245.21964564865561,0.9367409559232377,0.0,0
227.19729190421893,9.280451626956596,0.0014811766653179828,1
244.22019876227608,0.8964477234255753,0.0,0
210.9197200178394,4.310095605546555,0.0,0
212.53817323077206,9.428792934616357,0.0014851997278110861,1
227.22809086144113,9.186598447196578,0.0014314056350461617,1
246.16044490473388,0.9951692075746861,0.0,0
233.42057727498437,1.9988115697946258,0.0,0
221.3655217797109,9.278848968769504,0.0014770386581822194,1
219.4009882940376,9.277584669297221,0.001432784970758083,1
237.35864935447088,2.1369255438462242,0.0,0
219.3887122062015,9.133927214287153,0.0014794524956780815,1
244.83164322562254,9.517571940997094,0.0014739351528303968,1
249.12037876558648,0.5271450616071484,0.0,0
236.02362273329166,9.308980204746693,0.0014795674403207414,1
230.17253731103102,9.229341051338285,0.0014796823849634016,1
220.7202268087689,4.501107050069462,0.0,0
241.280238027366,1.5089031065556073,0.0,0
240.2997372365469,1.2595829106776892,0.0,0
214.8224874250561,4.584845553961549,0.0,0
231.11280609758342,9.272911045611975,0.0014837054474565049,1
229.17302053830875,9.282986597516377,0.0014842801706698055,1
224.28338774046418,9.116536407026562,0.0014771536028248796,1
233.42052704417551,1.8447379880839518,0.0,0
236.03590399363665,9.203270246448753,0.0014249687350571965,1
235.41882230018024,2.0187204797799847,0.0,0
249.100076553132,0.46723363893661196,0.0,0
205.72247202247397,9.230428901150688,0.0014247388457718762,1
214.4785636287564,9.249064466501014,0.0014722109831904954,1
239.94676361864126,9.330370448882967,0.001440371317173649,1
243.25907694854158,1.086797266254099,0.0,0
228.52014209456726,2.533469643836396,0.0,0
238.31968392522163,1.3292361943783473,0.0,0
228.22501367841247,9.204404489270475,0.0014381873689631073,1
226.56032639680728,2.571821421278338,0.0,0
232.47788671975576,2.4718295935380312,0.0,0
214.49823284106375,9.340574056563568,0.001482670945672564,1
226.57901972909846,2.702119079189783,0.0,0
238.94079569279435,9.331708142660286,0.001478762827822121,1
219.39968850001839,9.156444682415097,0.0014323251921874425,1
233.08792345606355,9.296745347601078,0.0014846250045977857,1
247.7780360328466,9.44795962580207,0.0014323251921874425,1
222.3470612103211,9.327129935298045,0.0014693373671239931,1
228.1896862471034,9.084379534729623,0.0014260032368411373,1
228.520914177732,2.253845843149485,0.0,0
224.617959985471,3.5654681558182135,0.0,0
207.6478328337073,9.39185083321461,0.0014802571081767022,1
244.8300754956413,9.499271234425215,0.0014785329385368006,1
222.67937398848716,3.4093580176040836,0.0,0
217.76245643598043,4.165263297212563,0.0,0
230.520200716335,2.8671614214296017,0.0,0
236.99545118071137,9.235384046031818,0.0014264630154117777,1
221.6619683810277,3.9914248248452817,0.0,0
213.82407458068195,4.36223834981507,0.0,0
207.95837555633207,4.350484541401007,0.0,0
220.36705583091182,9.561685201325595,0.001482556001029904,1
207.94046534189135,4.348200045032386,0.0,0
208.93785851234045,4.500438428682713,0.0,0
207.66624696546143,9.419835422607049,0.0014796823849634016,1
209.61441049490566,9.168492844045515,0.0014365781439658661,1
236.02642002611543,9.220682353850385,0.0014691074778386728,1
235.05236257218525,9.175733422990366,0.0014478427189465552,1
224.28909048902048,9.052885494940137,0.0014519807260823187,1
